image,label,score,x1,y1,x2,y2,source_prompt,detection_summary,llm_prompt,generated_question_flan_base,generated_question_flan_large,generated_question_llama70b,generated_question_llama8b
image_3_jpg.rf.b0aa366ebbf555c57aa9d25b11c62508.jpg,hairdryer,0.4496845602989197,78.98811340332031,9.918651580810549,591.8076171875,632.7880859375,variants,Image file: image_3_jpg.rf.b0aa366ebbf555c57aa9d25b11c62508.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.45). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_3_jpg.rf.b0aa366ebbf555c57aa9d25b11c62508.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.45). Source prompt type: variants. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_113_jpg.rf.8fe60c21b8e1d39aeac00c7caf2ec323.jpg,portable travel hair dryer,0.1385917216539383,365.1463012695313,173.96644592285156,575.54296875,444.49798583984375,variants,Image file: image_113_jpg.rf.8fe60c21b8e1d39aeac00c7caf2ec323.jpg. Detected amenity: portable travel hair dryer. Detection confidence: low (0.14). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_113_jpg.rf.8fe60c21b8e1d39aeac00c7caf2ec323.jpg. Detected amenity: portable travel hair dryer. Detection confidence: low (0.14). Source prompt type: variants. Question:",What is the name of the portable travel hair dryer?,What type of amenity is the portable travel hair dryer?,Does the room come with a hair dryer?,Is a portable travel hair dryer provided in the room?
image_113_jpg.rf.8fe60c21b8e1d39aeac00c7caf2ec323.jpg,hairdryer,0.3518679440021515,366.5673522949219,175.99684143066406,576.7930297851562,643.19140625,variants,Image file: image_113_jpg.rf.8fe60c21b8e1d39aeac00c7caf2ec323.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.35). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_113_jpg.rf.8fe60c21b8e1d39aeac00c7caf2ec323.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.35). Source prompt type: variants. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Does the room come with a hairdryer?,Is a hairdryer provided in the room?
image_120_jpg.rf.e4b2ddad1fc0c6291c75e29b800c7cb2.jpg,wall-mounted hotel hairdryer,0.3001886010169983,40.22274017333984,7.414264678955078,557.0294189453125,638.7670288085938,variants,Image file: image_120_jpg.rf.e4b2ddad1fc0c6291c75e29b800c7cb2.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.30). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_120_jpg.rf.e4b2ddad1fc0c6291c75e29b800c7cb2.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.30). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the room?,Is there a wall-mounted hairdryer available in the room?
image_187_jpg.rf.0f544c0522e09095abbde905d8d987e0.jpg,wall-mounted hotel hairdryer,0.3273085951805115,18.78276824951172,53.331031799316406,643.475830078125,636.804931640625,variants,Image file: image_187_jpg.rf.0f544c0522e09095abbde905d8d987e0.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.33). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_187_jpg.rf.0f544c0522e09095abbde905d8d987e0.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.33). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the name of the hotel hairdryer?,Is a hairdryer provided in the hotel room?,Is there a hairdryer available in the room?
image_208_jpg.rf.7f5f7997086cc940882df9a3c38c9c8e.jpg,wall-mounted hotel hairdryer,0.1420233696699142,47.90922164916992,157.8619842529297,471.38861083984375,431.52056884765625,variants,Image file: image_208_jpg.rf.7f5f7997086cc940882df9a3c38c9c8e.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.14). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_208_jpg.rf.7f5f7997086cc940882df9a3c38c9c8e.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.14). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is there a hairdryer provided in the room?,Does the hotel room have a wall-mounted hairdryer?
image_208_jpg.rf.7f5f7997086cc940882df9a3c38c9c8e.jpg,wall-mounted hotel hairdryer,0.1984992623329162,43.50858688354492,153.9801025390625,477.8877258300781,638.2564697265625,variants,Image file: image_208_jpg.rf.7f5f7997086cc940882df9a3c38c9c8e.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.20). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_208_jpg.rf.7f5f7997086cc940882df9a3c38c9c8e.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.20). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the hotel room?,Is there a hairdryer available in the room?
image_223_jpg.rf.a8468978715313d3034110ecfe3a71be.jpg,wall-mounted hotel hairdryer,0.3642561733722687,104.02711486816406,27.13644027709961,545.8306884765625,638.8361206054688,variants,Image file: image_223_jpg.rf.a8468978715313d3034110ecfe3a71be.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.36). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_223_jpg.rf.a8468978715313d3034110ecfe3a71be.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.36). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the size of the hotel hairdryer?,Is a hairdryer provided in the hotel room?,Is there a wall-mounted hairdryer available in the room?
image_182_jpg.rf.3f7a9330c603e926eb91fc8e48ca1fa6.jpg,wall-mounted hotel hairdryer,0.122123546898365,-5.497779846191406,3.387413024902344,630.3917846679688,577.4351806640625,variants,Image file: image_182_jpg.rf.3f7a9330c603e926eb91fc8e48ca1fa6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.12). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_182_jpg.rf.3f7a9330c603e926eb91fc8e48ca1fa6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.12). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the room?,Does the hotel room have a hairdryer?
image_182_jpg.rf.3f7a9330c603e926eb91fc8e48ca1fa6.jpg,wall-mounted hotel hairdryer,0.5859508514404297,7.472438812255859,126.13531494140624,632.6736450195312,581.0186157226562,variants,Image file: image_182_jpg.rf.3f7a9330c603e926eb91fc8e48ca1fa6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.59). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_182_jpg.rf.3f7a9330c603e926eb91fc8e48ca1fa6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.59). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the hotel room?,Is the hairdryer wall-mounted in the room?
image_121_jpg.rf.c97725f3cda2e24d214b1299a23e3ba6.jpg,wall-mounted hotel hairdryer,0.4032838046550751,78.37478637695312,58.93199920654297,549.39111328125,638.6539916992188,variants,Image file: image_121_jpg.rf.c97725f3cda2e24d214b1299a23e3ba6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.40). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_121_jpg.rf.c97725f3cda2e24d214b1299a23e3ba6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: medium (0.40). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the room?,Is there a hairdryer available in the room?
image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg,wall-mounted hotel hairdryer,0.2101267725229263,27.05760955810547,32.38670349121094,628.3426513671875,640.2198486328125,variants,Image file: image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.21). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.21). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the name of the hotel hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg,portable travel hair dryer,0.3417466580867767,280.10028076171875,103.83689880371094,630.3875732421875,621.4309692382812,variants,Image file: image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg. Detected amenity: portable travel hair dryer. Detection confidence: medium (0.34). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg. Detected amenity: portable travel hair dryer. Detection confidence: medium (0.34). Source prompt type: variants. Question:",What is the name of the hotel amenity?,What type of amenity is the portable travel hair dryer?,Does the room come with a hair dryer?,Does the hotel room have a portable travel hair dryer?
image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg,portable travel hair dryer,0.1241703033447265,19.276371002197266,10.92041015625,227.3433074951172,627.4505004882812,variants,Image file: image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg. Detected amenity: portable travel hair dryer. Detection confidence: low (0.12). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_212_jpg.rf.513d3d8d3c589989790f5bd712037b9e.jpg. Detected amenity: portable travel hair dryer. Detection confidence: low (0.12). Source prompt type: variants. Question:",What is the name of the hotel amenity?,What type of amenity is the portable travel hair dryer?,Does the room come with a hair dryer?,Does the hotel room have a portable travel hair dryer available?
image_81_jpg.rf.96b8fcb55da1561f40269a4587f5fad4.jpg,wall-mounted hotel hairdryer,0.1482552736997604,31.451377868652344,85.2414321899414,597.254150390625,644.1409301757812,variants,Image file: image_81_jpg.rf.96b8fcb55da1561f40269a4587f5fad4.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.15). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_81_jpg.rf.96b8fcb55da1561f40269a4587f5fad4.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.15). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the hotel room?,Does the room have a wall-mounted hairdryer?
image_81_jpg.rf.96b8fcb55da1561f40269a4587f5fad4.jpg,wall-mounted hotel hairdryer,0.2221551388502121,29.6096420288086,82.99999237060547,609.0653076171875,646.8658447265625,variants,Image file: image_81_jpg.rf.96b8fcb55da1561f40269a4587f5fad4.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.22). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_81_jpg.rf.96b8fcb55da1561f40269a4587f5fad4.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.22). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the name of the hotel hairdryer?,Is a hairdryer provided in the room?,Is there a hairdryer available in the room?
image_15_jpg.rf.a86bef245694e8805535fb08469421b5.jpg,wall-mounted hotel hairdryer,0.1385207623243332,32.09522247314453,28.19601058959961,582.5953979492188,594.1344604492188,variants,Image file: image_15_jpg.rf.a86bef245694e8805535fb08469421b5.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.14). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_15_jpg.rf.a86bef245694e8805535fb08469421b5.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.14). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What type of amenity is the hotel hairdryer?,Is a hairdryer provided in the room?,Does the room come with a hairdryer?
image_15_jpg.rf.a86bef245694e8805535fb08469421b5.jpg,wall-mounted hotel hairdryer,0.1087481305003166,34.85213851928711,190.24728393554688,182.14181518554688,480.99798583984375,variants,Image file: image_15_jpg.rf.a86bef245694e8805535fb08469421b5.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.11). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_15_jpg.rf.a86bef245694e8805535fb08469421b5.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.11). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What type of amenity is the hotel hairdryer?,Is a hairdryer provided in the room?,Does the room have a wall-mounted hairdryer?
image_15_jpg.rf.a86bef245694e8805535fb08469421b5.jpg,wall-mounted hotel hairdryer,0.1720271557569503,32.74707794189453,195.27166748046875,315.58087158203125,536.6280517578125,variants,Image file: image_15_jpg.rf.a86bef245694e8805535fb08469421b5.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.17). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_15_jpg.rf.a86bef245694e8805535fb08469421b5.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.17). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the room?,Does the hotel room have a hairdryer?
image_180_jpg.rf.f203059aebd70a3d03b0a78518772eed.jpg,portable travel hair dryer,0.1355459541082382,88.29063415527344,219.1285400390625,561.5563354492188,419.0301513671875,variants,Image file: image_180_jpg.rf.f203059aebd70a3d03b0a78518772eed.jpg. Detected amenity: portable travel hair dryer. Detection confidence: low (0.14). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_180_jpg.rf.f203059aebd70a3d03b0a78518772eed.jpg. Detected amenity: portable travel hair dryer. Detection confidence: low (0.14). Source prompt type: variants. Question:",What is the name of the portable travel hair dryer?,What type of amenity is the portable travel hair dryer?,Does the room come with a hair dryer?,Does the hotel room have a portable travel hair dryer?
image_24_jpg.rf.32f4a380b1ea6a5e5578cd59b7bcacbf.jpg,wall-mounted hotel hairdryer,0.1343152821063995,346.9708557128906,336.51202392578125,627.1022338867188,640.426025390625,variants,Image file: image_24_jpg.rf.32f4a380b1ea6a5e5578cd59b7bcacbf.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.13). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_24_jpg.rf.32f4a380b1ea6a5e5578cd59b7bcacbf.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.13). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the hotel room?,Is a hairdryer provided in the room?
image_66_jpg.rf.af050c556c5cd20d9219cdc2b457eca1.jpg,wall-mounted hotel hairdryer,0.1706510484218597,56.8543815612793,41.04860305786133,520.214111328125,635.8487548828125,variants,Image file: image_66_jpg.rf.af050c556c5cd20d9219cdc2b457eca1.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.17). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_66_jpg.rf.af050c556c5cd20d9219cdc2b457eca1.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.17). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_17_jpg.rf.b673ad741572ab3396f75b58362cdd14.jpg,hairdryer,0.445760577917099,81.87567138671875,6.897239685058594,591.38134765625,631.85888671875,variants,Image file: image_17_jpg.rf.b673ad741572ab3396f75b58362cdd14.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.45). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_17_jpg.rf.b673ad741572ab3396f75b58362cdd14.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.45). Source prompt type: variants. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Does the room come with a hairdryer?,Is a hairdryer provided in the room?
image_210_jpg.rf.53404c2712d1be8c2f6dccd8974d4639.jpg,wall-mounted hotel hairdryer,0.2272594422101974,7.405128479003906,320.3544616699219,564.0821533203125,640.6688232421875,variants,Image file: image_210_jpg.rf.53404c2712d1be8c2f6dccd8974d4639.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.23). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_210_jpg.rf.53404c2712d1be8c2f6dccd8974d4639.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.23). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the name of the hotel hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_27_jpg.rf.f8c616f9bad5a0fbc302976a32b6bae8.jpg,hairdryer,0.4043796062469482,71.12432861328125,103.80722045898438,504.8543701171875,636.9561157226562,variants,Image file: image_27_jpg.rf.f8c616f9bad5a0fbc302976a32b6bae8.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.40). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_27_jpg.rf.f8c616f9bad5a0fbc302976a32b6bae8.jpg. Detected amenity: hairdryer. Detection confidence: medium (0.40). Source prompt type: variants. Question:",What type of amenity is hairdryer?,What type of amenity is the hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_56_jpg.rf.40336d66e18a46f793f1ae1c6dbbd6ca.jpg,wall-mounted hotel hairdryer,0.1480477452278137,43.20644378662109,96.47886657714844,631.7115478515625,478.4485473632813,variants,Image file: image_56_jpg.rf.40336d66e18a46f793f1ae1c6dbbd6ca.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.15). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_56_jpg.rf.40336d66e18a46f793f1ae1c6dbbd6ca.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.15). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the hotel room?,Is a hairdryer provided in the room?
image_124_jpg.rf.bc4213e7f09001692f89e708b6f3ae9a.jpg,portable travel hair dryer,0.3800705969333648,116.33195495605467,30.33590316772461,427.29400634765625,444.1443481445313,variants,Image file: image_124_jpg.rf.bc4213e7f09001692f89e708b6f3ae9a.jpg. Detected amenity: portable travel hair dryer. Detection confidence: medium (0.38). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_124_jpg.rf.bc4213e7f09001692f89e708b6f3ae9a.jpg. Detected amenity: portable travel hair dryer. Detection confidence: medium (0.38). Source prompt type: variants. Question:",What is the name of the hotel amenity?,What type of amenity is the portable travel hair dryer?,Does the room come with a hair dryer?,Does the room have a portable travel hair dryer?
image_197_jpg.rf.b010a4e9c4cf7b558546634e17678d6b.jpg,hairdryer,0.2878447473049164,165.26876831054688,100.70387268066406,633.3292236328125,620.8050537109375,variants,Image file: image_197_jpg.rf.b010a4e9c4cf7b558546634e17678d6b.jpg. Detected amenity: hairdryer. Detection confidence: low (0.29). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_197_jpg.rf.b010a4e9c4cf7b558546634e17678d6b.jpg. Detected amenity: hairdryer. Detection confidence: low (0.29). Source prompt type: variants. Question:",What type of amenity is hairdryer?,What is the name of the hotel that has a hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer available in the room?
image_127_jpg.rf.86c4f679c51a99dfa01e58959a5439a6.jpg,wall-mounted hotel hairdryer,0.2057407051324844,65.66788482666016,143.0221710205078,333.21539306640625,324.8775634765625,variants,Image file: image_127_jpg.rf.86c4f679c51a99dfa01e58959a5439a6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.21). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_127_jpg.rf.86c4f679c51a99dfa01e58959a5439a6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.21). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the name of the hotel hairdryer?,Is a hairdryer provided in the hotel room?,Is a hairdryer provided in the room?
image_127_jpg.rf.86c4f679c51a99dfa01e58959a5439a6.jpg,wall-mounted hotel hairdryer,0.2649230360984802,149.13180541992188,343.8333740234375,572.4720458984375,637.5872802734375,variants,Image file: image_127_jpg.rf.86c4f679c51a99dfa01e58959a5439a6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.26). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_127_jpg.rf.86c4f679c51a99dfa01e58959a5439a6.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.26). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the room?,Is a hairdryer provided in the room?
image_293_fp_jpg.rf.bd93e83bc51c9071ea9cd9e8c6d9a74a.jpg,wall-mounted hotel hairdryer,0.1061679348349571,452.3036193847656,279.7582702636719,509.7471618652344,335.4130859375,variants,Image file: image_293_fp_jpg.rf.bd93e83bc51c9071ea9cd9e8c6d9a74a.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.11). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_293_fp_jpg.rf.bd93e83bc51c9071ea9cd9e8c6d9a74a.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.11). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the room?,Does the hotel room have a hairdryer?
image_293_fp_jpg.rf.bd93e83bc51c9071ea9cd9e8c6d9a74a.jpg,wall-mounted hotel hairdryer,0.1018000841140747,453.21295166015625,476.5554504394531,517.6879272460938,512.342041015625,variants,Image file: image_293_fp_jpg.rf.bd93e83bc51c9071ea9cd9e8c6d9a74a.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.10). Source prompt type: variants.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_293_fp_jpg.rf.bd93e83bc51c9071ea9cd9e8c6d9a74a.jpg. Detected amenity: wall-mounted hotel hairdryer. Detection confidence: low (0.10). Source prompt type: variants. Question:",What is the name of the hotel hairdryer?,What is the location of the hotel hairdryer?,Is a hairdryer provided in the room?,Does the room have a wall-mounted hairdryer?
